HeadX,HeadY,HeadZ,HeadRx,HeadRy,HeadRz,HeadRw,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,LeftRw,RightX,RightY,RightZ,RightRx,RightRy,RightRz,RightRw,
0.51,1.563,0.055,0.021,-0.455,0.057,-0.888,0.542,1.431,0.327,-0.344,0.424,-0.096,0.832,0.999,1.418,0.364,-0.448,0.246,-0.577,0.637,
0.515,1.564,0.055,0.022,-0.454,0.058,-0.889,0.549,1.43,0.325,-0.35,0.423,-0.099,0.83,1.003,1.422,0.366,-0.453,0.248,-0.574,0.636,
0.52,1.565,0.054,0.021,-0.453,0.059,-0.889,0.557,1.429,0.324,-0.353,0.424,-0.101,0.828,1.007,1.426,0.368,-0.462,0.248,-0.571,0.632,
0.525,1.566,0.054,0.022,-0.452,0.059,-0.89,0.564,1.428,0.323,-0.351,0.426,-0.103,0.828,1.009,1.43,0.369,-0.473,0.246,-0.569,0.626,
0.53,1.566,0.054,0.023,-0.452,0.058,-0.89,0.57,1.427,0.323,-0.346,0.427,-0.107,0.828,1.012,1.433,0.371,-0.475,0.24,-0.571,0.625,
0.535,1.567,0.053,0.023,-0.451,0.057,-0.891,0.577,1.427,0.323,-0.343,0.429,-0.112,0.828,1.014,1.436,0.373,-0.475,0.235,-0.572,0.626,
0.54,1.567,0.053,0.023,-0.449,0.055,-0.891,0.583,1.426,0.324,-0.342,0.429,-0.117,0.828,1.016,1.44,0.376,-0.475,0.231,-0.57,0.629,
0.544,1.568,0.054,0.025,-0.447,0.055,-0.892,0.59,1.426,0.324,-0.343,0.428,-0.123,0.827,1.018,1.443,0.379,-0.474,0.231,-0.566,0.634,
0.549,1.568,0.053,0.026,-0.445,0.055,-0.893,0.596,1.426,0.325,-0.345,0.426,-0.126,0.827,1.019,1.447,0.383,-0.474,0.226,-0.565,0.637,
0.553,1.568,0.053,0.026,-0.444,0.055,-0.894,0.601,1.426,0.326,-0.346,0.424,-0.126,0.828,1.021,1.449,0.386,-0.477,0.22,-0.566,0.636,
0.557,1.567,0.053,0.026,-0.442,0.055,-0.895,0.606,1.428,0.327,-0.344,0.423,-0.122,0.829,1.023,1.451,0.389,-0.478,0.217,-0.569,0.633,
0.562,1.567,0.053,0.026,-0.44,0.056,-0.896,0.611,1.429,0.328,-0.344,0.423,-0.121,0.83,1.025,1.453,0.391,-0.479,0.223,-0.569,0.631,
0.566,1.567,0.053,0.026,-0.439,0.057,-0.897,0.616,1.431,0.329,-0.345,0.422,-0.124,0.829,1.027,1.454,0.392,-0.479,0.23,-0.568,0.629,
0.57,1.567,0.053,0.027,-0.437,0.057,-0.897,0.622,1.433,0.329,-0.347,0.421,-0.133,0.828,1.029,1.455,0.394,-0.48,0.23,-0.569,0.627,
0.573,1.567,0.053,0.028,-0.435,0.058,-0.898,0.628,1.435,0.33,-0.351,0.417,-0.144,0.826,1.031,1.457,0.396,-0.479,0.228,-0.57,0.627,
0.577,1.568,0.053,0.028,-0.433,0.058,-0.899,0.635,1.437,0.33,-0.359,0.412,-0.157,0.822,1.033,1.457,0.398,-0.476,0.222,-0.575,0.627,
0.58,1.568,0.053,0.029,-0.431,0.058,-0.9,0.641,1.441,0.331,-0.37,0.405,-0.168,0.819,1.034,1.458,0.399,-0.478,0.212,-0.582,0.623,
0.584,1.568,0.053,0.03,-0.429,0.058,-0.901,0.648,1.445,0.333,-0.381,0.397,-0.173,0.817,1.035,1.459,0.4,-0.482,0.205,-0.585,0.62,
0.587,1.568,0.053,0.032,-0.427,0.058,-0.902,0.655,1.451,0.334,-0.388,0.39,-0.176,0.816,1.035,1.46,0.401,-0.484,0.201,-0.583,0.621,
0.59,1.568,0.053,0.033,-0.425,0.059,-0.903,0.662,1.457,0.336,-0.389,0.387,-0.176,0.817,1.035,1.46,0.401,-0.484,0.203,-0.581,0.622,
0.593,1.568,0.053,0.034,-0.423,0.059,-0.904,0.67,1.463,0.337,-0.386,0.39,-0.172,0.818,1.036,1.46,0.401,-0.485,0.202,-0.581,0.621,
0.595,1.568,0.053,0.033,-0.421,0.058,-0.904,0.679,1.469,0.339,-0.381,0.396,-0.169,0.818,1.037,1.46,0.401,-0.487,0.198,-0.584,0.619,
0.598,1.567,0.053,0.033,-0.419,0.057,-0.905,0.688,1.475,0.34,-0.377,0.404,-0.171,0.816,1.038,1.459,0.401,-0.49,0.194,-0.588,0.613,
0.6,1.567,0.053,0.033,-0.417,0.057,-0.906,0.697,1.48,0.341,-0.38,0.403,-0.181,0.813,1.039,1.459,0.402,-0.491,0.193,-0.592,0.61,
0.603,1.567,0.053,0.034,-0.416,0.056,-0.907,0.709,1.484,0.341,-0.392,0.391,-0.21,0.806,1.039,1.458,0.402,-0.488,0.191,-0.595,0.61,
0.605,1.567,0.054,0.035,-0.414,0.055,-0.908,0.721,1.487,0.342,-0.405,0.379,-0.24,0.797,1.04,1.457,0.403,-0.487,0.191,-0.597,0.608,
0.607,1.568,0.054,0.035,-0.412,0.055,-0.909,0.733,1.491,0.342,-0.421,0.364,-0.27,0.786,1.041,1.456,0.403,-0.489,0.191,-0.599,0.605,
0.609,1.568,0.054,0.035,-0.41,0.054,-0.91,0.745,1.497,0.341,-0.444,0.351,-0.282,0.774,1.042,1.455,0.402,-0.493,0.189,-0.598,0.602,
0.611,1.568,0.054,0.035,-0.408,0.053,-0.911,0.755,1.504,0.341,-0.458,0.345,-0.279,0.77,1.042,1.455,0.402,-0.495,0.185,-0.597,0.603,
0.613,1.568,0.054,0.036,-0.405,0.053,-0.912,0.766,1.51,0.341,-0.461,0.348,-0.272,0.77,1.043,1.456,0.403,-0.496,0.181,-0.596,0.606,
0.615,1.568,0.054,0.036,-0.403,0.052,-0.913,0.778,1.517,0.341,-0.46,0.354,-0.268,0.769,1.043,1.455,0.403,-0.494,0.18,-0.596,0.608,
0.617,1.568,0.054,0.038,-0.402,0.052,-0.913,0.79,1.522,0.342,-0.462,0.358,-0.272,0.765,1.044,1.455,0.403,-0.494,0.18,-0.597,0.606,
0.619,1.568,0.054,0.039,-0.401,0.052,-0.914,0.802,1.526,0.343,-0.464,0.36,-0.283,0.758,1.044,1.454,0.403,-0.496,0.177,-0.601,0.601,
0.621,1.568,0.054,0.039,-0.399,0.052,-0.915,0.815,1.53,0.344,-0.46,0.365,-0.298,0.753,1.045,1.453,0.403,-0.497,0.175,-0.603,0.6,
0.623,1.569,0.054,0.04,-0.397,0.052,-0.915,0.828,1.531,0.346,-0.444,0.379,-0.318,0.747,1.046,1.453,0.403,-0.496,0.175,-0.602,0.601,
0.624,1.569,0.054,0.041,-0.396,0.052,-0.916,0.84,1.533,0.348,-0.435,0.389,-0.334,0.74,1.047,1.452,0.402,-0.496,0.176,-0.601,0.602,
0.626,1.569,0.054,0.041,-0.394,0.052,-0.917,0.852,1.536,0.349,-0.431,0.398,-0.344,0.733,1.048,1.452,0.402,-0.495,0.173,-0.603,0.602,
0.628,1.569,0.054,0.041,-0.393,0.052,-0.917,0.864,1.538,0.351,-0.431,0.404,-0.354,0.725,1.049,1.451,0.402,-0.494,0.17,-0.604,0.601,
0.63,1.569,0.054,0.042,-0.393,0.052,-0.917,0.875,1.541,0.353,-0.435,0.404,-0.362,0.719,1.05,1.45,0.401,-0.493,0.171,-0.606,0.601,
0.632,1.569,0.054,0.042,-0.393,0.053,-0.917,0.886,1.544,0.355,-0.441,0.4,-0.367,0.715,1.05,1.45,0.401,-0.492,0.174,-0.606,0.601,
0.634,1.57,0.054,0.042,-0.392,0.053,-0.917,0.897,1.548,0.358,-0.443,0.397,-0.367,0.715,1.051,1.449,0.4,-0.493,0.175,-0.605,0.601,
0.636,1.57,0.054,0.043,-0.392,0.053,-0.918,0.907,1.551,0.361,-0.433,0.401,-0.364,0.72,1.052,1.449,0.399,-0.494,0.174,-0.604,0.601,
0.637,1.57,0.054,0.042,-0.39,0.052,-0.918,0.916,1.553,0.363,-0.417,0.416,-0.363,0.722,1.053,1.448,0.399,-0.492,0.175,-0.605,0.601,
0.639,1.571,0.053,0.044,-0.389,0.053,-0.919,0.925,1.555,0.365,-0.404,0.432,-0.366,0.719,1.054,1.448,0.398,-0.49,0.176,-0.607,0.6,
0.641,1.571,0.053,0.046,-0.387,0.054,-0.919,0.934,1.555,0.366,-0.394,0.449,-0.374,0.709,1.054,1.447,0.398,-0.488,0.175,-0.609,0.6,
0.642,1.571,0.052,0.048,-0.388,0.055,-0.919,0.943,1.554,0.366,-0.394,0.463,-0.385,0.694,1.055,1.447,0.398,-0.486,0.175,-0.61,0.601,
0.644,1.571,0.051,0.048,-0.389,0.055,-0.918,0.95,1.554,0.366,-0.407,0.471,-0.398,0.674,1.055,1.447,0.397,-0.487,0.175,-0.608,0.602,
0.646,1.571,0.051,0.048,-0.39,0.055,-0.918,0.958,1.554,0.37,-0.407,0.469,-0.411,0.667,1.055,1.447,0.396,-0.488,0.174,-0.608,0.601,
0.647,1.572,0.051,0.047,-0.39,0.056,-0.918,0.967,1.555,0.375,-0.397,0.459,-0.42,0.675,1.056,1.447,0.396,-0.488,0.174,-0.609,0.601,
0.648,1.572,0.05,0.048,-0.39,0.056,-0.918,0.975,1.557,0.38,-0.384,0.449,-0.426,0.686,1.056,1.448,0.395,-0.486,0.173,-0.609,0.602,
0.649,1.573,0.05,0.049,-0.39,0.054,-0.918,0.984,1.559,0.384,-0.37,0.445,-0.427,0.695,1.056,1.448,0.395,-0.484,0.171,-0.61,0.604,
0.651,1.573,0.05,0.05,-0.388,0.054,-0.919,0.99,1.56,0.389,-0.349,0.452,-0.42,0.705,1.056,1.448,0.394,-0.485,0.17,-0.608,0.605,
0.652,1.574,0.05,0.052,-0.387,0.055,-0.919,0.997,1.559,0.391,-0.331,0.464,-0.422,0.705,1.056,1.449,0.394,-0.486,0.171,-0.607,0.606,
0.654,1.574,0.049,0.055,-0.387,0.055,-0.919,1.003,1.556,0.393,-0.311,0.481,-0.426,0.7,1.056,1.449,0.393,-0.485,0.175,-0.606,0.606,
0.655,1.574,0.048,0.055,-0.388,0.054,-0.918,1.008,1.554,0.394,-0.304,0.499,-0.43,0.688,1.055,1.449,0.393,-0.483,0.175,-0.607,0.606,
0.656,1.574,0.048,0.055,-0.389,0.052,-0.918,1.013,1.552,0.395,-0.308,0.51,-0.432,0.677,1.055,1.45,0.394,-0.481,0.17,-0.61,0.607,
0.657,1.574,0.048,0.054,-0.389,0.052,-0.918,1.017,1.55,0.397,-0.305,0.515,-0.436,0.672,1.055,1.45,0.393,-0.481,0.165,-0.613,0.604,
0.658,1.574,0.048,0.055,-0.388,0.052,-0.918,1.022,1.548,0.4,-0.289,0.518,-0.439,0.675,1.055,1.451,0.392,-0.484,0.163,-0.614,0.602,
0.659,1.575,0.047,0.055,-0.387,0.053,-0.919,1.026,1.547,0.404,-0.271,0.518,-0.441,0.681,1.055,1.451,0.392,-0.486,0.162,-0.613,0.602,
0.66,1.575,0.047,0.056,-0.386,0.054,-0.919,1.03,1.545,0.407,-0.263,0.515,-0.442,0.686,1.055,1.452,0.392,-0.484,0.162,-0.612,0.604,
0.661,1.576,0.047,0.057,-0.386,0.053,-0.919,1.034,1.544,0.41,-0.259,0.512,-0.444,0.688,1.055,1.453,0.393,-0.482,0.161,-0.613,0.606,
0.662,1.576,0.047,0.058,-0.386,0.05,-0.919,1.037,1.542,0.413,-0.251,0.514,-0.447,0.688,1.055,1.453,0.393,-0.481,0.16,-0.614,0.605,
0.663,1.577,0.047,0.057,-0.385,0.047,-0.92,1.039,1.539,0.415,-0.243,0.517,-0.451,0.686,1.055,1.453,0.393,-0.48,0.16,-0.616,0.603,
0.663,1.577,0.047,0.058,-0.384,0.045,-0.921,1.042,1.535,0.418,-0.235,0.522,-0.457,0.681,1.055,1.453,0.393,-0.48,0.16,-0.617,0.603,
0.664,1.577,0.047,0.058,-0.382,0.043,-0.921,1.043,1.533,0.42,-0.23,0.526,-0.46,0.678,1.055,1.453,0.394,-0.479,0.158,-0.618,0.603,
0.665,1.577,0.047,0.058,-0.381,0.041,-0.922,1.045,1.531,0.422,-0.224,0.529,-0.46,0.677,1.055,1.453,0.394,-0.477,0.157,-0.618,0.605,
0.666,1.577,0.047,0.057,-0.379,0.039,-0.923,1.046,1.529,0.424,-0.219,0.532,-0.456,0.679,1.055,1.453,0.394,-0.477,0.154,-0.619,0.605,
0.666,1.577,0.047,0.057,-0.377,0.038,-0.924,1.047,1.533,0.427,-0.189,0.553,-0.42,0.694,1.056,1.45,0.393,-0.486,0.161,-0.633,0.581,
0.667,1.578,0.047,0.057,-0.375,0.038,-0.924,1.048,1.531,0.429,-0.203,0.534,-0.436,0.696,1.056,1.452,0.395,-0.477,0.148,-0.629,0.596,
0.668,1.578,0.047,0.059,-0.373,0.038,-0.925,1.046,1.532,0.43,-0.201,0.539,-0.425,0.699,1.056,1.453,0.396,-0.472,0.15,-0.626,0.603,
0.669,1.578,0.047,0.06,-0.371,0.039,-0.926,1.043,1.532,0.431,-0.208,0.541,-0.428,0.694,1.056,1.454,0.395,-0.477,0.154,-0.619,0.605,
0.67,1.577,0.047,0.059,-0.37,0.039,-0.926,1.041,1.531,0.431,-0.202,0.547,-0.428,0.69,1.056,1.454,0.395,-0.478,0.151,-0.619,0.604,
0.67,1.577,0.046,0.058,-0.37,0.039,-0.927,1.037,1.529,0.43,-0.198,0.558,-0.429,0.682,1.057,1.454,0.395,-0.479,0.151,-0.62,0.603,
0.671,1.577,0.046,0.057,-0.369,0.041,-0.927,1.033,1.527,0.428,-0.197,0.575,-0.426,0.67,1.058,1.453,0.395,-0.48,0.147,-0.623,0.6,
0.671,1.577,0.047,0.056,-0.368,0.041,-0.927,1.028,1.526,0.425,-0.197,0.595,-0.419,0.657,1.058,1.453,0.395,-0.481,0.145,-0.624,0.598,
0.672,1.577,0.047,0.055,-0.368,0.041,-0.927,1.022,1.526,0.421,-0.198,0.616,-0.407,0.645,1.059,1.452,0.394,-0.485,0.142,-0.624,0.597,
0.672,1.577,0.047,0.055,-0.367,0.041,-0.928,1.017,1.526,0.419,-0.186,0.634,-0.397,0.637,1.059,1.452,0.394,-0.487,0.142,-0.621,0.598,
0.673,1.577,0.047,0.055,-0.366,0.041,-0.928,1.011,1.526,0.419,-0.166,0.647,-0.392,0.633,1.06,1.452,0.395,-0.486,0.145,-0.618,0.601,
0.673,1.576,0.047,0.053,-0.365,0.04,-0.929,1.005,1.525,0.419,-0.158,0.651,-0.394,0.629,1.06,1.451,0.395,-0.484,0.147,-0.616,0.604,
0.673,1.576,0.047,0.053,-0.363,0.041,-0.929,0.999,1.525,0.42,-0.171,0.645,-0.407,0.624,1.06,1.451,0.395,-0.485,0.146,-0.617,0.603,
0.674,1.576,0.047,0.052,-0.361,0.042,-0.93,0.993,1.524,0.422,-0.184,0.639,-0.415,0.621,1.061,1.45,0.395,-0.487,0.141,-0.619,0.6,
0.674,1.576,0.046,0.052,-0.359,0.043,-0.931,0.987,1.524,0.424,-0.185,0.635,-0.422,0.62,1.061,1.449,0.395,-0.489,0.138,-0.62,0.598,
0.674,1.576,0.046,0.053,-0.357,0.043,-0.932,0.981,1.523,0.426,-0.177,0.637,-0.426,0.617,1.062,1.448,0.395,-0.489,0.138,-0.621,0.597,
0.674,1.576,0.046,0.053,-0.355,0.044,-0.932,0.974,1.522,0.426,-0.169,0.648,-0.427,0.608,1.062,1.448,0.395,-0.488,0.139,-0.62,0.599,
0.674,1.575,0.046,0.053,-0.353,0.044,-0.933,0.967,1.52,0.426,-0.162,0.662,-0.427,0.594,1.063,1.447,0.395,-0.488,0.138,-0.619,0.6,
0.675,1.575,0.046,0.052,-0.352,0.044,-0.934,0.96,1.519,0.425,-0.156,0.673,-0.429,0.581,1.064,1.446,0.395,-0.49,0.136,-0.62,0.598,
0.675,1.575,0.045,0.051,-0.35,0.043,-0.934,0.952,1.516,0.425,-0.147,0.686,-0.431,0.568,1.064,1.445,0.395,-0.49,0.134,-0.622,0.596,
0.675,1.575,0.045,0.051,-0.348,0.043,-0.935,0.944,1.514,0.425,-0.139,0.701,-0.432,0.551,1.065,1.444,0.395,-0.49,0.133,-0.622,0.596,
0.675,1.575,0.045,0.052,-0.346,0.042,-0.936,0.936,1.512,0.423,-0.135,0.718,-0.434,0.527,1.066,1.444,0.395,-0.488,0.135,-0.623,0.596,
0.675,1.575,0.045,0.053,-0.344,0.042,-0.936,0.927,1.51,0.423,-0.135,0.731,-0.438,0.506,1.066,1.443,0.396,-0.486,0.137,-0.624,0.597,
0.675,1.575,0.044,0.055,-0.343,0.041,-0.937,0.919,1.509,0.422,-0.13,0.741,-0.442,0.488,1.067,1.443,0.396,-0.484,0.136,-0.626,0.596,
0.676,1.576,0.043,0.057,-0.342,0.041,-0.937,0.913,1.508,0.423,-0.128,0.746,-0.448,0.476,1.067,1.442,0.396,-0.485,0.134,-0.627,0.594,
0.676,1.576,0.043,0.057,-0.341,0.04,-0.937,0.908,1.509,0.424,-0.135,0.746,-0.451,0.471,1.068,1.442,0.396,-0.485,0.133,-0.626,0.595,
0.676,1.576,0.042,0.058,-0.34,0.04,-0.938,0.904,1.511,0.425,-0.139,0.748,-0.45,0.468,1.068,1.443,0.395,-0.485,0.134,-0.625,0.597,
0.677,1.576,0.042,0.059,-0.34,0.04,-0.938,0.902,1.516,0.427,-0.145,0.746,-0.445,0.473,1.067,1.443,0.395,-0.485,0.135,-0.623,0.599,
0.677,1.577,0.041,0.061,-0.34,0.039,-0.938,0.9,1.52,0.428,-0.145,0.746,-0.44,0.479,1.067,1.443,0.395,-0.485,0.135,-0.623,0.598,
0.678,1.577,0.041,0.063,-0.34,0.039,-0.938,0.899,1.525,0.429,-0.148,0.745,-0.434,0.484,1.067,1.443,0.395,-0.486,0.134,-0.624,0.598,
0.679,1.577,0.041,0.064,-0.34,0.039,-0.937,0.899,1.53,0.43,-0.157,0.744,-0.429,0.488,1.067,1.443,0.395,-0.485,0.134,-0.624,0.598,
0.679,1.578,0.04,0.065,-0.34,0.038,-0.937,0.9,1.535,0.431,-0.169,0.742,-0.423,0.492,1.067,1.443,0.395,-0.485,0.134,-0.624,0.598,
0.68,1.578,0.04,0.066,-0.341,0.038,-0.937,0.901,1.541,0.431,-0.181,0.739,-0.416,0.497,1.067,1.444,0.394,-0.485,0.133,-0.624,0.599,
0.681,1.579,0.04,0.067,-0.342,0.038,-0.937,0.905,1.548,0.431,-0.196,0.734,-0.406,0.509,1.066,1.444,0.394,-0.485,0.131,-0.623,0.599,
0.682,1.579,0.04,0.068,-0.342,0.038,-0.936,0.911,1.555,0.431,-0.207,0.726,-0.392,0.525,1.066,1.445,0.394,-0.486,0.129,-0.622,0.6,
0.683,1.579,0.04,0.069,-0.343,0.038,-0.936,0.918,1.563,0.431,-0.216,0.719,-0.376,0.543,1.066,1.445,0.393,-0.486,0.13,-0.622,0.6,
0.683,1.58,0.04,0.07,-0.344,0.038,-0.936,0.926,1.569,0.431,-0.225,0.711,-0.36,0.56,1.066,1.445,0.393,-0.486,0.13,-0.623,0.599,
0.684,1.58,0.04,0.071,-0.344,0.038,-0.935,0.935,1.575,0.43,-0.236,0.701,-0.348,0.576,1.066,1.445,0.393,-0.485,0.129,-0.626,0.597,
0.685,1.58,0.04,0.071,-0.345,0.038,-0.935,0.943,1.58,0.43,-0.246,0.691,-0.34,0.589,1.066,1.445,0.393,-0.485,0.127,-0.629,0.594,
0.685,1.58,0.04,0.072,-0.346,0.038,-0.935,0.952,1.583,0.429,-0.244,0.682,-0.339,0.601,1.066,1.445,0.393,-0.488,0.125,-0.633,0.588,
0.686,1.581,0.04,0.072,-0.346,0.038,-0.935,0.961,1.585,0.429,-0.235,0.677,-0.34,0.609,1.066,1.445,0.393,-0.488,0.125,-0.632,0.589,
0.687,1.581,0.04,0.073,-0.347,0.038,-0.934,0.969,1.585,0.428,-0.234,0.671,-0.345,0.614,1.065,1.445,0.392,-0.488,0.124,-0.632,0.589,
0.688,1.581,0.04,0.074,-0.348,0.039,-0.934,0.977,1.585,0.427,-0.243,0.661,-0.354,0.616,1.065,1.445,0.392,-0.488,0.124,-0.632,0.589,
0.689,1.581,0.04,0.075,-0.349,0.039,-0.933,0.986,1.585,0.427,-0.262,0.645,-0.365,0.618,1.065,1.446,0.392,-0.488,0.124,-0.632,0.59,
0.69,1.581,0.04,0.075,-0.35,0.039,-0.933,0.995,1.584,0.426,-0.28,0.627,-0.373,0.624,1.065,1.446,0.392,-0.49,0.121,-0.633,0.587,
0.69,1.581,0.04,0.075,-0.351,0.039,-0.933,1.004,1.584,0.426,-0.281,0.616,-0.375,0.633,1.065,1.446,0.391,-0.491,0.119,-0.634,0.585,
0.691,1.581,0.04,0.076,-0.351,0.04,-0.932,1.012,1.583,0.426,-0.255,0.62,-0.371,0.642,1.065,1.446,0.39,-0.492,0.117,-0.634,0.585,
0.692,1.581,0.04,0.077,-0.352,0.041,-0.932,1.019,1.58,0.425,-0.23,0.631,-0.368,0.643,1.065,1.446,0.389,-0.493,0.117,-0.634,0.585,
0.692,1.581,0.04,0.078,-0.353,0.041,-0.932,1.025,1.576,0.424,-0.223,0.638,-0.371,0.637,1.065,1.446,0.389,-0.492,0.119,-0.633,0.585,
0.693,1.581,0.04,0.078,-0.353,0.041,-0.931,1.03,1.57,0.422,-0.227,0.641,-0.38,0.627,1.065,1.446,0.388,-0.491,0.119,-0.634,0.585,
0.694,1.581,0.04,0.078,-0.354,0.041,-0.931,1.034,1.566,0.421,-0.227,0.643,-0.388,0.62,1.066,1.446,0.387,-0.493,0.119,-0.635,0.584,
0.694,1.581,0.04,0.078,-0.354,0.041,-0.931,1.037,1.56,0.422,-0.209,0.654,-0.392,0.611,1.066,1.446,0.386,-0.495,0.116,-0.636,0.58,
0.695,1.581,0.04,0.078,-0.354,0.042,-0.931,1.04,1.555,0.422,-0.186,0.667,-0.393,0.606,1.066,1.445,0.386,-0.495,0.116,-0.637,0.58,
0.695,1.58,0.04,0.078,-0.355,0.042,-0.931,1.043,1.551,0.423,-0.176,0.671,-0.397,0.602,1.065,1.445,0.385,-0.494,0.116,-0.637,0.58,
0.696,1.581,0.04,0.078,-0.355,0.042,-0.931,1.046,1.547,0.423,-0.17,0.672,-0.399,0.6,1.065,1.444,0.385,-0.495,0.117,-0.638,0.579,
0.697,1.581,0.04,0.078,-0.356,0.042,-0.93,1.048,1.543,0.424,-0.166,0.676,-0.401,0.596,1.065,1.443,0.385,-0.495,0.117,-0.639,0.577,
0.697,1.581,0.04,0.079,-0.356,0.042,-0.93,1.049,1.539,0.424,-0.158,0.682,-0.404,0.589,1.065,1.443,0.384,-0.494,0.116,-0.64,0.576,
0.698,1.58,0.04,0.079,-0.356,0.042,-0.93,1.049,1.535,0.424,-0.148,0.689,-0.407,0.581,1.065,1.442,0.384,-0.494,0.116,-0.641,0.577,
0.698,1.58,0.04,0.079,-0.356,0.043,-0.93,1.048,1.53,0.423,-0.133,0.701,-0.413,0.567,1.065,1.442,0.384,-0.494,0.117,-0.639,0.579,
0.699,1.58,0.039,0.079,-0.355,0.044,-0.93,1.046,1.525,0.422,-0.122,0.711,-0.418,0.552,1.065,1.442,0.384,-0.494,0.117,-0.638,0.579,
0.699,1.58,0.039,0.079,-0.355,0.044,-0.93,1.044,1.522,0.422,-0.116,0.719,-0.422,0.539,1.066,1.441,0.384,-0.494,0.117,-0.639,0.578,
0.7,1.58,0.039,0.08,-0.356,0.045,-0.93,1.042,1.518,0.423,-0.117,0.722,-0.427,0.531,1.066,1.439,0.383,-0.493,0.118,-0.641,0.576,
0.7,1.58,0.039,0.081,-0.356,0.046,-0.93,1.041,1.516,0.425,-0.124,0.719,-0.431,0.531,1.066,1.438,0.383,-0.493,0.119,-0.642,0.575,
0.701,1.58,0.039,0.08,-0.357,0.045,-0.93,1.041,1.516,0.427,-0.127,0.713,-0.429,0.539,1.067,1.437,0.383,-0.493,0.12,-0.64,0.576,
0.701,1.58,0.039,0.08,-0.357,0.045,-0.929,1.04,1.515,0.43,-0.12,0.713,-0.426,0.543,1.067,1.437,0.383,-0.493,0.12,-0.639,0.578,
0.701,1.58,0.039,0.08,-0.358,0.046,-0.929,1.037,1.514,0.431,-0.114,0.714,-0.426,0.544,1.067,1.437,0.382,-0.492,0.12,-0.638,0.58,
0.702,1.58,0.039,0.079,-0.357,0.046,-0.929,1.034,1.512,0.432,-0.116,0.716,-0.429,0.537,1.066,1.436,0.382,-0.492,0.12,-0.636,0.582,
0.702,1.579,0.039,0.079,-0.357,0.047,-0.93,1.029,1.51,0.433,-0.118,0.721,-0.433,0.528,1.066,1.436,0.382,-0.493,0.12,-0.633,0.584,
0.702,1.579,0.04,0.078,-0.356,0.049,-0.93,1.025,1.509,0.434,-0.113,0.726,-0.434,0.522,1.066,1.436,0.382,-0.494,0.12,-0.631,0.587,
0.701,1.579,0.04,0.077,-0.355,0.049,-0.93,1.021,1.508,0.435,-0.103,0.729,-0.434,0.519,1.066,1.436,0.382,-0.494,0.121,-0.629,0.588,
0.701,1.579,0.04,0.076,-0.354,0.05,-0.931,1.016,1.508,0.437,-0.091,0.731,-0.436,0.517,1.066,1.436,0.383,-0.494,0.119,-0.629,0.589,
0.701,1.579,0.041,0.075,-0.353,0.05,-0.931,1.011,1.507,0.438,-0.085,0.733,-0.44,0.511,1.066,1.436,0.383,-0.493,0.117,-0.629,0.589,
0.701,1.579,0.041,0.073,-0.351,0.05,-0.932,1.005,1.506,0.439,-0.091,0.733,-0.447,0.505,1.066,1.436,0.384,-0.493,0.118,-0.629,0.589,
0.7,1.579,0.042,0.072,-0.349,0.05,-0.933,1,1.506,0.44,-0.092,0.732,-0.453,0.5,1.066,1.436,0.384,-0.494,0.118,-0.628,0.59,
0.7,1.579,0.042,0.072,-0.347,0.05,-0.934,0.994,1.505,0.441,-0.085,0.732,-0.459,0.496,1.066,1.436,0.384,-0.494,0.119,-0.626,0.592,
0.7,1.579,0.042,0.071,-0.345,0.05,-0.935,0.987,1.504,0.441,-0.075,0.735,-0.465,0.488,1.066,1.435,0.385,-0.493,0.12,-0.625,0.593,
0.699,1.579,0.043,0.071,-0.342,0.05,-0.936,0.979,1.503,0.441,-0.075,0.737,-0.473,0.477,1.065,1.435,0.386,-0.493,0.119,-0.627,0.592,
0.699,1.578,0.043,0.07,-0.34,0.051,-0.936,0.971,1.503,0.44,-0.081,0.739,-0.482,0.464,1.065,1.435,0.387,-0.492,0.118,-0.629,0.59,
0.698,1.578,0.043,0.07,-0.338,0.051,-0.937,0.965,1.503,0.441,-0.082,0.739,-0.487,0.458,1.065,1.434,0.388,-0.49,0.118,-0.631,0.59,
0.698,1.579,0.043,0.07,-0.335,0.051,-0.938,0.958,1.504,0.441,-0.073,0.738,-0.491,0.457,1.064,1.435,0.389,-0.489,0.117,-0.631,0.591,
0.697,1.579,0.044,0.07,-0.333,0.051,-0.939,0.952,1.504,0.443,-0.065,0.736,-0.496,0.457,1.063,1.435,0.391,-0.489,0.116,-0.629,0.594,
0.697,1.579,0.044,0.07,-0.331,0.05,-0.94,0.945,1.505,0.443,-0.064,0.733,-0.503,0.453,1.063,1.436,0.391,-0.488,0.117,-0.627,0.596,
0.696,1.579,0.044,0.07,-0.329,0.049,-0.941,0.937,1.505,0.443,-0.063,0.732,-0.513,0.444,1.062,1.436,0.392,-0.488,0.118,-0.625,0.598,
0.696,1.579,0.044,0.07,-0.327,0.048,-0.941,0.929,1.505,0.443,-0.065,0.731,-0.524,0.433,1.062,1.437,0.393,-0.488,0.118,-0.624,0.599,
0.695,1.579,0.045,0.07,-0.325,0.047,-0.942,0.921,1.505,0.442,-0.064,0.731,-0.531,0.423,1.062,1.437,0.394,-0.487,0.117,-0.625,0.599,
