HeadX,HeadY,HeadZ,HeadRx,HeadRy,HeadRz,HeadRw,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,LeftRw,RightX,RightY,RightZ,RightRx,RightRy,RightRz,RightRw,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.009,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.009,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.026,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.043,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.07,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.078,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.113,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.13,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.148,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.156,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.165,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.183,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.191,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.217,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.235,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.252,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.278,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.296,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.313,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.322,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.339,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.356,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.365,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.365,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.382,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.391,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.4,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.426,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.452,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.487,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.513,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.539,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.556,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.582,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.6,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.617,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.643,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.661,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.687,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.713,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.747,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.774,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.817,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.834,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.86,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.869,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.895,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.913,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.93,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.939,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.956,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.973,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.982,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,0.991,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.008,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.008,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.008,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.008,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.008,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.008,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.008,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.008,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.008,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.008,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.017,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.017,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.017,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.017,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.034,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.035,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.044,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.044,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.044,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.044,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.052,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.061,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.061,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.088,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.105,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.149,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.183,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.219,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.254,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.289,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
0,1.68,0,0,0,0,1,1.298,1.12,1.478,0,0,0,1,1.092,1.427,0.495,0,0,0,1,
